course_id;course_slug;course_name;source_kind;discipline;subject;question_count
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Psicologia;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
50;transpetro-2026-04-psicologia;Transpetro 2026 — Psicologia;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Química;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
44;transpetro-2026-04-qu-mica;Transpetro 2026 — Química;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Química do Petróleo;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
12;transpetro-2026-03-qu-mica-do-petr-leo;Transpetro 2026 — Química do Petróleo;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Segundo Oficial de Máquinas (2OM);50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
31;transpetro-2026-02-segundo-oficial-de-m-quinas-2om-;Transpetro 2026 — Segundo Oficial de Máquinas (2OM);SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Segundo Oficial de Náutica (2ON);50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
13;transpetro-2026-02-segundo-oficial-de-n-utica-2on-;Transpetro 2026 — Segundo Oficial de Náutica (2ON);SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Segurança;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
10;transpetro-2026-03-seguran-a;Transpetro 2026 — Segurança;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Serviço Social;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
59;transpetro-2026-04-servi-o-social;Transpetro 2026 — Serviço Social;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Suprimento de Bens e Serviços;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
29;transpetro-2026-03-suprimento-de-bens-e-servi-os;Transpetro 2026 — Suprimento de Bens e Serviços;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
20;transpetro-2026-01-taifeiro-taa-;Transpetro 2026 — Taifeiro (TAA);SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Taifeiro (TAA);50
20;transpetro-2026-01-taifeiro-taa-;Transpetro 2026 — Taifeiro (TAA);SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
20;transpetro-2026-01-taifeiro-taa-;Transpetro 2026 — Taifeiro (TAA);SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
20;transpetro-2026-01-taifeiro-taa-;Transpetro 2026 — Taifeiro (TAA);SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
20;transpetro-2026-01-taifeiro-taa-;Transpetro 2026 — Taifeiro (TAA);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
20;transpetro-2026-01-taifeiro-taa-;Transpetro 2026 — Taifeiro (TAA);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
20;transpetro-2026-01-taifeiro-taa-;Transpetro 2026 — Taifeiro (TAA);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
20;transpetro-2026-01-taifeiro-taa-;Transpetro 2026 — Taifeiro (TAA);SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
20;transpetro-2026-01-taifeiro-taa-;Transpetro 2026 — Taifeiro (TAA);SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Alimentação e Saúde;Alimentação saudável;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Aedes aegypti;6
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Arboviroses;1
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Atenção Básica;1
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Atribuições do ACE;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Controle de vetores;3
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Dengue;3
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Educação em Saúde;1
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Ética e atuação profissional;1
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Lei 11.350/2006;56
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Lei 8.142/1990;3
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Promoção da Saúde;1
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Saneamento;1
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Saúde Pública;1
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;SUS;1
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Trabalho do ACE;1
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Conhecimentos Específicos;Vigilância em Saúde;6
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;COVID-19;Ações educativas;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Dengue;Aedes aegypti;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Dengue;Notificação;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Doenças Crônicas;Hipertensão;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Educação em Saúde;Estratégias educativas;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Epidemiologia;Vigilância;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;PNAB;Atenção Básica;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Promoção da Saúde;Prevenção;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Saneamento Básico;Saúde ambiental;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Saúde da Mulher;Prevenção;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;SUS;Conselhos e Conferências;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;SUS;Constituição Federal;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;SUS;Lei 8.142/90;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Vacinação;Caderneta;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Vacinação;PNI;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Visita Domiciliar;Ética e vínculo;50
1;ace-marica;ACE Maricá;LEGACY_JS_JSON;Visita Domiciliar;Planejamento;50
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Básicos;Física;2
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Básicos;Inglês técnico;2
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Básicos;Lógica;1
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Básicos;Matemática;3
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Básicos;Português;2
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Desenho técnico;As built;2
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Desenho técnico;Desenho técnico;2
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Desenho técnico;Diagrama de comando;2
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Desenho técnico;Identificação;1
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Desenho técnico;Legenda;2
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Desenho técnico;Multifilar;2
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Desenho técnico;Unifilar;2
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Elétrica;Desenho técnico;4
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Elétrica;Eletrotécnica;15
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Elétrica;Máquinas e dispositivos BT;11
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Elétrica;Medições elétricas;7
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Eletrotécnica;Associação de resistores;44
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Eletrotécnica;Corrente alternada;13
3;inspetor-eletrica;Inspetor de Elétrica;LEGACY_JS_JSON;Eletrotécnica;Eletrotécnica;4
